Name,Price,UPC,Link
"Kvuzat Yavne Pitted Black Olives, 19.7 oz
Open Product Description",$4.79,00730127100450,https://www.shoprite.com/sm/planning/rsid/218/product/kvuzat-yavne-pitted-black-olives-197-oz-id-00730127100450
"Kvuzat Yavne Pitted Green Olives, 19.7 oz
Open Product Description",$4.79,00730127100184,https://www.shoprite.com/sm/planning/rsid/218/product/kvuzat-yavne-pitted-green-olives-197-oz-id-00730127100184
"Kvuzat Yavne Pitted Olives - Jar, 9 oz
Open Product Description",$4.79,00730127100306,https://www.shoprite.com/sm/planning/rsid/218/product/kvuzat-yavne-pitted-olives-jar-9-oz-id-00730127100306
"Kvuzat Yavne Sliced Black Olives, 19.7 oz
Open Product Description",$4.79,00730127100146,https://www.shoprite.com/sm/planning/rsid/218/product/kvuzat-yavne-sliced-black-olives-197-oz-id-00730127100146
"Lieber's Instant Mashed Potatoes, 10 oz
Open Product Description",$4.79,00043427195058,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-instant-mashed-potatoes-10-oz-id-00043427195058
"Lieber's Striped Dainties Cookies, 10.2 oz
Open Product Description",$4.79,00043427030328,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-striped-dainties-cookies-102-oz-id-00043427030328
"Manischewitz Tam Tams Everything Snack Crackers, 9.6 oz
Open Product Description",$5.49,00072700000826,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-tam-tams-everything-snack-crackers-96-oz-id-00072700000826
"Osem Plain Homestyle Bread Crumbs, 15 oz
Open Product Description",$5.49,00077544400047,https://www.shoprite.com/sm/planning/rsid/218/product/osem-plain-homestyle-bread-crumbs-15-oz-id-00077544400047
"Paskesz Original Melba Toast, 10 packs, 7 oz
Open Product Description",$4.79,00025675014862,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-original-melba-toast-10-packs-7-oz-id-00025675014862
"Paskesz Sesame Melba Toast, 10 Packs, 7 oz
Open Product Description",$4.79,00025675014886,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-sesame-melba-toast-10-packs-7-oz-id-00025675014886
"Paskesz Whole Wheat Melba Toast, 10 packs, 7 oz
Open Product Description",$4.79,00025675014893,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-whole-wheat-melba-toast-10-packs-7-oz-id-00025675014893
"Shibolim K'nockers Unsalted Whole Spelt Crackers, 6 oz
Open Product Description",$4.79,00852686001273,https://www.shoprite.com/sm/planning/rsid/218/product/shibolim-knockers-unsalted-whole-spelt-crackers-6-oz-id-00852686001273
"Streit's Mushroom & Barley Soup, 15 oz
Open Product Description",$4.79,00070227501697,https://www.shoprite.com/sm/planning/rsid/218/product/streits-mushroom-&-barley-soup-15-oz-id-00070227501697
"Tuscanini Pitted Kalamata Olives, 10.6 oz
Open Product Description",$4.79,00710069301924,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-pitted-kalamata-olives-106-oz-id-00710069301924
"Gefen Premium Dutch Processed Cocoa, 7 oz
Open Product Description",$6.49,00710069144019,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-premium-dutch-processed-cocoa-7-oz-id-00710069144019
"Heaven & Earth Veggie Sticks Salad Topper, 5 oz
Open Product Description",$4.69,00810487002127,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-veggie-sticks-salad-topper-5-oz-id-00810487002127
"Lieber's Coffee Creamer, 50 count, 3.7 oz
Open Product Description",$4.69,00043427005708,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-coffee-creamer-50-count-37-oz-id-00043427005708
"Manischewitz Small Bow Tie Egg Noodles, 12 oz
Open Product Description",$4.69,00072700104135,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-small-bow-tie-egg-noodles-12-oz-id-00072700104135
"Galil Manzanilla Green Olives, 22.8 oz
Open Product Description",$4.59,00794711001561,https://www.shoprite.com/sm/planning/rsid/218/product/galil-manzanilla-green-olives-228-oz-id-00794711001561
"Kitov Everything Flat Bread Value Pack, 10 oz
Open Product Description",$4.59,00076784010559,https://www.shoprite.com/sm/planning/rsid/218/product/kitov-everything-flat-bread-value-pack-10-oz-id-00076784010559
"Kitov Sesame Flat Bread Value Pack, 10 oz
Open Product Description",$4.59,00076784010504,https://www.shoprite.com/sm/planning/rsid/218/product/kitov-sesame-flat-bread-value-pack-10-oz-id-00076784010504
"Kitov Whole Wheat Flat Bread Value Pack, 10 oz
Open Product Description",$4.59,00076784010658,https://www.shoprite.com/sm/planning/rsid/218/product/kitov-whole-wheat-flat-bread-value-pack-10-oz-id-00076784010658
"Lieber's Lollypops - Strawberry, 12 oz
Open Product Description",$4.59,00043427402118,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-lollypops-strawberry-12-oz-id-00043427402118
"Lior Gourmet Spices Ground Cinnamon, 3.2 oz
Open Product Description",$4.59,00794711005484,https://www.shoprite.com/sm/planning/rsid/218/product/lior-gourmet-spices-ground-cinnamon-32-oz-id-00794711005484
"Lior Gourmet Spices Ground Cumin, 4.2 oz
Open Product Description",$4.59,00794711005491,https://www.shoprite.com/sm/planning/rsid/218/product/lior-gourmet-spices-ground-cumin-42-oz-id-00794711005491
"Lior Gourmet Spices Ground Turmeric, 4.6 oz
Open Product Description",$4.59,00794711005446,https://www.shoprite.com/sm/planning/rsid/218/product/lior-gourmet-spices-ground-turmeric-46-oz-id-00794711005446
"Lior Gourmet Spices Shwarma Seasoning, 5.3 oz
Open Product Description",$4.59,00794711005439,https://www.shoprite.com/sm/planning/rsid/218/product/lior-gourmet-spices-shwarma-seasoning-53-oz-id-00794711005439
"Lior Sweet Paprika Seasonings, 4.2 oz
Open Product Description",$4.59,00794711005514,https://www.shoprite.com/sm/planning/rsid/218/product/lior-sweet-paprika-seasonings-42-oz-id-00794711005514
"Manamit Coated Wafers, 14.1 oz
Open Product Description",$4.59,00029424005002,https://www.shoprite.com/sm/planning/rsid/218/product/manamit-coated-wafers-141-oz-id-00029424005002
"Snack Delite Rainbow Chip Marshmallow Crisp Rice Treats Bars, 0.78 oz, 8 count
Open Product Description",$4.59,00077485000313,https://www.shoprite.com/sm/planning/rsid/218/product/snack-delite-rainbow-chip-marshmallow-crisp-rice-treats-bars-078-oz-8-count-id-00077485000313
"Streit's Lightly Salted Matzos, 11 oz
Open Product Description",$4.59,00070227500010,https://www.shoprite.com/sm/planning/rsid/218/product/streits-lightly-salted-matzos-11-oz-id-00070227500010
"Streit's Mediterranean Matzos, 11 oz
Open Product Description",$4.59,00070227500102,https://www.shoprite.com/sm/planning/rsid/218/product/streits-mediterranean-matzos-11-oz-id-00070227500102
"Streit's Moonstrips Matzos, 11 oz
Open Product Description",$4.59,00070227500041,https://www.shoprite.com/sm/planning/rsid/218/product/streits-moonstrips-matzos-11-oz-id-00070227500041
"Streit's Unsalted Matzos, 11 oz
Open Product Description",$4.59,00070227500027,https://www.shoprite.com/sm/planning/rsid/218/product/streits-unsalted-matzos-11-oz-id-00070227500027
"Bnei Darom Green Olive Rings, 19.7 oz
Open Product Description",$4.49,07290002780649,https://www.shoprite.com/sm/planning/rsid/218/product/bnei-darom-green-olive-rings-197-oz-id-07290002780649
"Bnei Darom Green Pitted Olives, 19.7 oz
Open Product Description",$4.49,07290002015420,https://www.shoprite.com/sm/planning/rsid/218/product/bnei-darom-green-pitted-olives-197-oz-id-07290002015420
"Camille Bloch Swiss White Chocolate, 3.5 oz
Open Product Description",$3.99,00018176784105,https://www.shoprite.com/sm/planning/rsid/218/product/camille-bloch-swiss-white-chocolate-35-oz-id-00018176784105
"Camille Bloch Torino Fine Swiss Milk Chocolate with Truffle Filling, 3.5 oz
Open Product Description",$3.99,00018176785508,https://www.shoprite.com/sm/planning/rsid/218/product/camille-bloch-torino-fine-swiss-milk-chocolate-with-truffle-filling-35-oz-id-00018176785508
"Galil Roasted Red Peppers, 19 oz
Open Product Description",$4.49,00794711002117,https://www.shoprite.com/sm/planning/rsid/218/product/galil-roasted-red-peppers-19-oz-id-00794711002117
"Gefen Matzah Meal, 16 oz
Open Product Description",$4.49,00710069008717,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-matzah-meal-16-oz-id-00710069008717
"Gefen Mini Cucumbers in Brine, 19 fl oz
Open Product Description",$4.79,00710069301214,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-mini-cucumbers-in-brine-19-fl-oz-id-00710069301214
"Gefen Spanish Olives, 7 oz
Open Product Description",$4.49,00710069037106,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-spanish-olives-7-oz-id-00710069037106
"Gefen Tomato Ketchup, 28 oz
Open Product Description",$4.49,00710069023109,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-tomato-ketchup-28-oz-id-00710069023109
"Kedem All Natural Apple Juice, 64 fl oz
Open Product Description",$4.49,00073490123559,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-all-natural-apple-juice-64-fl-oz-id-00073490123559
"Kedem Red Wine Vinegar, 12.7 fl oz
Open Product Description",$4.49,00073490000065,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-red-wine-vinegar-127-fl-oz-id-00073490000065
"Kedem White Wine Vinegar, 12.7 fl oz
Open Product Description",$4.49,00073490129261,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-white-wine-vinegar-127-fl-oz-id-00073490129261
"Libers Chili Sauce, 14 oz
Open Product Description",$4.49,00043427006651,https://www.shoprite.com/sm/planning/rsid/218/product/libers-chili-sauce-14-oz-id-00043427006651
"Lieber's Lollypops, 12 oz
Open Product Description",$4.49,00043427410007,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-lollypops-12-oz-id-00043427410007
"Manischewitz Egg & Onion Matzos, 10 oz
Open Product Description",$4.49,00072700000499,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-egg-&-onion-matzos-10-oz-id-00072700000499
"Manischewitz Matzos, 10 oz
Open Product Description",$4.49,00072700000161,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-matzos-10-oz-id-00072700000161
"Manischewitz Thin Salted Matzos, 10 oz
Open Product Description",$4.49,00072700000024,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-thin-salted-matzos-10-oz-id-00072700000024
"Osem Toasted Pasta Pearl Couscous, 17.6 oz
Open Product Description",$4.49,00077544001251,https://www.shoprite.com/sm/planning/rsid/218/product/osem-toasted-pasta-pearl-couscous-176-oz-id-00077544001251
"Oxygen Natural Silan Date Syrup, 12.3 oz
Open Product Description",$4.49,00811962010620,https://www.shoprite.com/sm/planning/rsid/218/product/oxygen-natural-silan-date-syrup-123-oz-id-00811962010620
"San-J Gluten Free Asian Glaze & Stir-Fry Orange Sauce, 10 fl oz
Open Product Description",$4.49,00075810180259,https://www.shoprite.com/sm/planning/rsid/218/product/sanj-gluten-free-asian-glaze-&-stirfry-orange-sauce-10-fl-oz-id-00075810180259
"Streit's Hearty Barley Mushroom Soup Mix, 6 oz
Open Product Description",$4.49,00070227500386,https://www.shoprite.com/sm/planning/rsid/218/product/streits-hearty-barley-mushroom-soup-mix-6-oz-id-00070227500386
"Streit's Hearty Variety Vegetable Soup Mix, 6 oz
Open Product Description",$4.49,00070227500409,https://www.shoprite.com/sm/planning/rsid/218/product/streits-hearty-variety-vegetable-soup-mix-6-oz-id-00070227500409
"Streit's Nut Free Milk Chocolate Coins, 2.96 oz
Open Product Description",$4.49,00070227502205,https://www.shoprite.com/sm/planning/rsid/218/product/streits-nut-free-milk-chocolate-coins-296-oz-id-00070227502205
"Streit's Soup Base Beef Flavor Instant Soup & Seasoning Mix, 5 oz
Open Product Description",$5.19,00070227620046,https://www.shoprite.com/sm/planning/rsid/218/product/streits-soup-base-beef-flavor-instant-soup-&-seasoning-mix-5-oz-id-00070227620046
"Tuscanini Gnocchi Cauliflower & Potato Dumplings, 16 oz
Open Product Description",$4.79,00710069303102,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-gnocchi-cauliflower-&-potato-dumplings-16-oz-id-00710069303102
"Achva Sesame Tahini, 16 oz
Open Product Description",$5.39,00814968021157,https://www.shoprite.com/sm/planning/rsid/218/product/achva-sesame-tahini-16-oz-id-00814968021157
"Gabila's Potato Knish, 14 oz
Open Product Description",$4.39,00207749000005,https://www.shoprite.com/sm/planning/rsid/218/product/gabilas-potato-knish-14-oz-id-00207749000005
"Galil Homemade Style Stuffed Eggplant, 14 oz
Open Product Description",$4.39,00794711002186,https://www.shoprite.com/sm/planning/rsid/218/product/galil-homemade-style-stuffed-eggplant-14-oz-id-00794711002186
"Galil Silan Premium Date Syrup, 12.3 oz
Open Product Description",$4.39,00794711003268,https://www.shoprite.com/sm/planning/rsid/218/product/galil-silan-premium-date-syrup-123-oz-id-00794711003268
"Heaven & Earth Carrot Pineapple Juice, 25.6 fl oz
Open Product Description",$4.39,00810487003247,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-carrot-pineapple-juice-256-fl-oz-id-00810487003247
"Elite Must Cubes Peppermint Flavored Sugar Free Chewing Gum, 2 oz
Open Product Description",$4.29,00815871012836,https://www.shoprite.com/sm/planning/rsid/218/product/elite-must-cubes-peppermint-flavored-sugar-free-chewing-gum-2-oz-id-00815871012836
"Elite Must Cubes Spearmint Flavored Sugar Free Chewing Gum, 2 oz
Open Product Description",$4.29,00815871012829,https://www.shoprite.com/sm/planning/rsid/218/product/elite-must-cubes-spearmint-flavored-sugar-free-chewing-gum-2-oz-id-00815871012829
"Fox's U-Bet Chocolate Flavored Syrup, 22 oz
Open Product Description",$4.29,00070216240019,https://www.shoprite.com/sm/planning/rsid/218/product/foxs-ubet-chocolate-flavored-syrup-22-oz-id-00070216240019
"Galil Cherry Preserve - Extra Fruit, 13 oz
Open Product Description",$4.29,00794711002933,https://www.shoprite.com/sm/planning/rsid/218/product/galil-cherry-preserve-extra-fruit-13-oz-id-00794711002933
"Galil Extra Fruit Apricot Preserve, 13 oz
Open Product Description",$4.29,00794711002872,https://www.shoprite.com/sm/planning/rsid/218/product/galil-extra-fruit-apricot-preserve-13-oz-id-00794711002872
"Galil Extra Fruit Strawberry Preserve, 13 oz
Open Product Description",$4.29,00794711002919,https://www.shoprite.com/sm/planning/rsid/218/product/galil-extra-fruit-strawberry-preserve-13-oz-id-00794711002919
"Galil Orange Marmalade, 13 oz
Open Product Description",$4.29,00794711002896,https://www.shoprite.com/sm/planning/rsid/218/product/galil-orange-marmalade-13-oz-id-00794711002896
"Galil Pickled Hot Peppers, 18 oz
Open Product Description",$4.29,00794711002094,https://www.shoprite.com/sm/planning/rsid/218/product/galil-pickled-hot-peppers-18-oz-id-00794711002094
"Gefen Chocolate Syrup, 24 fl oz
Open Product Description",$4.29,00710069114128,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-chocolate-syrup-24-fl-oz-id-00710069114128
"Gefen Corn Flake Crumbs, 12 oz
Open Product Description",$4.29,00710069806054,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-corn-flake-crumbs-12-oz-id-00710069806054
"Gefen Garlic - Minced, 2 oz
Open Product Description",$4.29,00710069152762,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-garlic-minced-2-oz-id-00710069152762
"Gefen Large Limas, 16 oz
Open Product Description",$4.29,00710069035607,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-large-limas-16-oz-id-00710069035607
"Gefen Mini Croutons Soup Mandel, 13 oz
Open Product Description",$4.29,00710069804005,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-mini-croutons-soup-mandel-13-oz-id-00710069804005
"Gefen Whole Wheat Crispy Matzo, 10.5 oz
Open Product Description",$4.29,00710069008205,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-whole-wheat-crispy-matzo-105-oz-id-00710069008205
"Golden Fluff Barbeque Flavored Tortilla Chips, 10 oz
Open Product Description",$4.29,00030047112138,https://www.shoprite.com/sm/planning/rsid/218/product/golden-fluff-barbeque-flavored-tortilla-chips-10-oz-id-00030047112138
"Golden Fluff Tortilla Chips - Enchilada, 10 oz
Open Product Description",$4.29,00030047112145,https://www.shoprite.com/sm/planning/rsid/218/product/golden-fluff-tortilla-chips-enchilada-10-oz-id-00030047112145
"Golden Fluff Tortilla Chips, 12 oz
Open Product Description",$4.29,00030047112121,https://www.shoprite.com/sm/planning/rsid/218/product/golden-fluff-tortilla-chips-12-oz-id-00030047112121
"Jason Plain Bread Crumbs, 15 oz
Open Product Description",$4.29,00041198006016,https://www.shoprite.com/sm/planning/rsid/218/product/jason-plain-bread-crumbs-15-oz-id-00041198006016
"Jason Seasoned Bread Crumbs, 15 oz
Open Product Description",$4.29,00041198005019,https://www.shoprite.com/sm/planning/rsid/218/product/jason-seasoned-bread-crumbs-15-oz-id-00041198005019
"Manischewitz Everything Matzos, 10 oz
Open Product Description",$4.99,00072700062350,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-everything-matzos-10-oz-id-00072700062350
"Paskesz Golden Harvest Whole Grain Spelt Good Grains Crackers, 8 Packs, 7 oz
Open Product Description",$4.29,00025675016033,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-golden-harvest-whole-grain-spelt-good-grains-crackers-8-packs-7-oz-id-00025675016033
"Paskesz Pez Assorted Fruit Candy & Dispenser, .29 oz, 3 count
Open Product Description",$4.29,00025675122826,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-pez-assorted-fruit-candy-&-dispenser-29-oz-3-count-id-00025675122826
"Paskesz Pez Marvel Assorted Fruit Candy & Dispenser, .29 oz, 3 count
Open Product Description",$4.29,00025675122987,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-pez-marvel-assorted-fruit-candy-&-dispenser-29-oz-3-count-id-00025675122987
"Paskesz Pez Toy Story 4 Assorted Fruit Candy & Dispenser, .29 oz, 3 count
Open Product Description",$4.29,00025675122857,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-pez-toy-story-4-assorted-fruit-candy-&-dispenser-29-oz-3-count-id-00025675122857
"Prigat Grapefruit Juice Drink, 50.7 fl oz
Open Product Description",$4.29,00899712000015,https://www.shoprite.com/sm/planning/rsid/218/product/prigat-grapefruit-juice-drink-507-fl-oz-id-00899712000015
"Prigat Mango Flavored Juice Blend Drink, 50.7 fl oz
Open Product Description",$4.29,00899712000008,https://www.shoprite.com/sm/planning/rsid/218/product/prigat-mango-flavored-juice-blend-drink-507-fl-oz-id-00899712000008
"Scheider's Milk Chocolate With Roasted Hazelnuts, 3.5 oz
Open Product Description",$4.29,00838948008495,https://www.shoprite.com/sm/planning/rsid/218/product/scheiders-milk-chocolate-with-roasted-hazelnuts-35-oz-id-00838948008495
"Snack Delite Marshmallow Fruity Crisp Rice Treats, 0.78 oz, 8 count
Open Product Description",$4.59,00077485000382,https://www.shoprite.com/sm/planning/rsid/218/product/snack-delite-marshmallow-fruity-crisp-rice-treats-078-oz-8-count-id-00077485000382
"Unger's Panko Bread Crumbs, 9 oz
Open Product Description",$4.49,00023005002671,https://www.shoprite.com/sm/planning/rsid/218/product/ungers-panko-bread-crumbs-9-oz-id-00023005002671
"Bnei Darom Green Olives, 19.7 oz
Open Product Description",$4.19,07290002015321,https://www.shoprite.com/sm/planning/rsid/218/product/bnei-darom-green-olives-197-oz-id-07290002015321
"Danimals Smoothies Frosty Marshmallow Dairy Drink Multi-Pack, 6 Ct, 3.1 OZ Smoothie Bottles
Open Product Description",$4.99,00036632010926,https://www.shoprite.com/sm/planning/rsid/218/product/danimals-smoothies-frosty-marshmallow-dairy-drink-multipack-6-ct-31-oz-smoothie-bottles-id-00036632010926
"Galilee Havdalah Candle, 1 each
Open Product Description",$4.19,00044164005112,https://www.shoprite.com/sm/planning/rsid/218/product/galilee-havdalah-candle-1-each-id-00044164005112
"Glicks Imitation Soy Sauce, 10 fl oz
Open Product Description",$4.19,00840762007509,https://www.shoprite.com/sm/planning/rsid/218/product/glicks-imitation-soy-sauce-10-fl-oz-id-00840762007509
"Heaven & Earth Veggie Dippers, 5.5 oz
Open Product Description",$4.19,00810487002110,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-veggie-dippers-55-oz-id-00810487002110
"Lieber's Chocolate Coated Wafer, 14 oz
Open Product Description",$4.59,07290000212401,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-chocolate-coated-wafer-14-oz-id-07290000212401
"Wolff's Fine Granulation 100% Pure Roasted Buckwheat Kasha, 13 oz
Open Product Description",$4.99,00070577000413,https://www.shoprite.com/sm/planning/rsid/218/product/wolffs-fine-granulation-100-pure-roasted-buckwheat-kasha-13-oz-id-00070577000413
"Bloom's Huggy Bears Chocolate Graham Cookies, 10 oz
Open Product Description",$4.09,00032797004978,https://www.shoprite.com/sm/planning/rsid/218/product/blooms-huggy-bears-chocolate-graham-cookies-10-oz-id-00032797004978
"Bloom's Huggy Bears Honey Graham Cookies, 10 oz
Open Product Description",$4.09,00032797004961,https://www.shoprite.com/sm/planning/rsid/218/product/blooms-huggy-bears-honey-graham-cookies-10-oz-id-00032797004961
"Bnei Darom Cucumbers in Vinegar, 19.8 oz
Open Product Description",$4.09,07290002015093,https://www.shoprite.com/sm/planning/rsid/218/product/bnei-darom-cucumbers-in-vinegar-198-oz-id-07290002015093
"Galil Stuffed Peppers, 14 oz
Open Product Description",$4.09,00794711002193,https://www.shoprite.com/sm/planning/rsid/218/product/galil-stuffed-peppers-14-oz-id-00794711002193
"Lieber's Chocolate Flavored Syrup, 22 oz
Open Product Description",$4.09,00043427022316,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-chocolate-flavored-syrup-22-oz-id-00043427022316
"Lior Coarse Himalayan Pink Salt, 35.2 oz
Open Product Description",$4.09,00794711003190,https://www.shoprite.com/sm/planning/rsid/218/product/lior-coarse-himalayan-pink-salt-352-oz-id-00794711003190
"Lior Fine Himalayan Pink Salt, 17.6 oz
Open Product Description",$4.09,00794711007112,https://www.shoprite.com/sm/planning/rsid/218/product/lior-fine-himalayan-pink-salt-176-oz-id-00794711007112
"Shraga Dripless Havdallah Candle, 70 gr
Open Product Description",$4.09,00044164005044,https://www.shoprite.com/sm/planning/rsid/218/product/shraga-dripless-havdallah-candle-70-gr-id-00044164005044
"Zweet Rainbow Sour Silly Spagetti Candy, 10 oz
Open Product Description",$4.09,00794711001899,https://www.shoprite.com/sm/planning/rsid/218/product/zweet-rainbow-sour-silly-spagetti-candy-10-oz-id-00794711001899
"Bloom's Kosher Products Alef Beis Cookie Squares, 12 oz
Open Product Description",$3.99,00032797004923,https://www.shoprite.com/sm/planning/rsid/218/product/blooms-kosher-products-alef-beis-cookie-squares-12-oz-id-00032797004923
"Bloom's Whole Grain Animal Crackers, 10 oz
Open Product Description",$3.99,00032797004893,https://www.shoprite.com/sm/planning/rsid/218/product/blooms-whole-grain-animal-crackers-10-oz-id-00032797004893
"Bosco Chocolate Flavored Syrup, 22 oz
Open Product Description",$3.99,00017252500004,https://www.shoprite.com/sm/planning/rsid/218/product/bosco-chocolate-flavored-syrup-22-oz-id-00017252500004
"Bosco Vanilla Flavored Syrup, 22 oz
Open Product Description",$3.99,00017252152746,https://www.shoprite.com/sm/planning/rsid/218/product/bosco-vanilla-flavored-syrup-22-oz-id-00017252152746
"Camille Bloch Torino Fine Swiss Dark Chocolate with Truffle Filling, 3.5 oz
Open Product Description",$3.99,00018176787007,https://www.shoprite.com/sm/planning/rsid/218/product/camille-bloch-torino-fine-swiss-dark-chocolate-with-truffle-filling-35-oz-id-00018176787007
"Camille Bloch Torino Fine Swiss White Chocolate with Truffle Filling, 3.5 oz
Open Product Description",$3.99,07610008040590,https://www.shoprite.com/sm/planning/rsid/218/product/camille-bloch-torino-fine-swiss-white-chocolate-with-truffle-filling-35-oz-id-07610008040590
"Elite Bazooka Flavored Sugar Free Bubble Gum Cubes, 2 oz
Open Product Description",$4.29,00815871012812,https://www.shoprite.com/sm/planning/rsid/218/product/elite-bazooka-flavored-sugar-free-bubble-gum-cubes-2-oz-id-00815871012812
"Galil Roasted & Salted Pumpkin Seeds, 6.0 oz
Open Product Description",$3.99,00794711005101,https://www.shoprite.com/sm/planning/rsid/218/product/galil-roasted-&-salted-pumpkin-seeds-60-oz-id-00794711005101
"Gefen Apple Sauce, 24 oz
Open Product Description",$4.99,00710069805231,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-apple-sauce-24-oz-id-00710069805231
"Gefen Apple Sauce, 4 oz, 6 count
Open Product Description",$4.79,00710069105058,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-apple-sauce-4-oz-6-count-id-00710069105058
"Gefen Baby Limas, 16 oz
Open Product Description",$3.99,00710069035508,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-baby-limas-16-oz-id-00710069035508
"Gefen Imitation Vanilla Extract, 2 fl oz
Open Product Description",$3.99,00710069145030,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-imitation-vanilla-extract-2-fl-oz-id-00710069145030
"Gefen Natural Apple Sauce, 4 oz, 6 count
Open Product Description",$4.79,00710069105157,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-natural-apple-sauce-4-oz-6-count-id-00710069105157
"Gefen Pitted Black Olives, 19 oz
Open Product Description",$4.29,00710069008915,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-pitted-black-olives-19-oz-id-00710069008915
"Gefen Pitted Green Olives, 19 oz
Open Product Description",$4.29,00710069138308,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-pitted-green-olives-19-oz-id-00710069138308
"Gefen Unsweetened Apple Sauce, 23 oz
Open Product Description",$4.99,00710069805248,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-unsweetened-apple-sauce-23-oz-id-00710069805248
"Gefen Whole Green Olives, 19 oz
Open Product Description",$4.29,00710069138407,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-whole-green-olives-19-oz-id-00710069138407
"Gefen Zero Calorie Harmony Sweetener, 100 count, 3.5 oz
Open Product Description",$5.49,00710069401723,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-zero-calorie-harmony-sweetener-100-count-35-oz-id-00710069401723
"Glicks Everyday Cultivated Whole Hearts of Palm, 14.1 oz
Open Product Description",$3.99,00840762011605,https://www.shoprite.com/sm/planning/rsid/218/product/glicks-everyday-cultivated-whole-hearts-of-palm-141-oz-id-00840762011605
"Golden Fluff Barbecue Flavor Popcorn Party Size, 6 oz
Open Product Description",$3.99,00030047200187,https://www.shoprite.com/sm/planning/rsid/218/product/golden-fluff-barbecue-flavor-popcorn-party-size-6-oz-id-00030047200187
"Golden Fluff Onion N' Garlic Popcorn Party Size, 6 oz
Open Product Description",$3.99,00030047200286,https://www.shoprite.com/sm/planning/rsid/218/product/golden-fluff-onion-n-garlic-popcorn-party-size-6-oz-id-00030047200286
"Golden Fluff Popcorn Party Size, 6 oz
Open Product Description",$3.99,00030047200088,https://www.shoprite.com/sm/planning/rsid/218/product/golden-fluff-popcorn-party-size-6-oz-id-00030047200088
"Haribo Cola Bottles, 5.29 oz
Open Product Description",$3.99,00042238832329,https://www.shoprite.com/sm/planning/rsid/218/product/haribo-cola-bottles-529-oz-id-00042238832329
"Haribo Happy Cherries Gummy Candy Share Size, 5.29 oz
Open Product Description",$3.99,00042238830981,https://www.shoprite.com/sm/planning/rsid/218/product/haribo-happy-cherries-gummy-candy-share-size-529-oz-id-00042238830981
"Haribo Peaches Gummy Candy Share Size, 5.29 oz
Open Product Description",$3.99,00042238830721,https://www.shoprite.com/sm/planning/rsid/218/product/haribo-peaches-gummy-candy-share-size-529-oz-id-00042238830721
"Haribo Quaxi Frogs Gummi Candy, 5.29 oz
Open Product Description",$3.99,00042238832657,https://www.shoprite.com/sm/planning/rsid/218/product/haribo-quaxi-frogs-gummi-candy-529-oz-id-00042238832657
